incident_id,zone_id,zone_name,latitude,longitude,incident_type,severity,timestamp
I00291,Z05,South-West Chennai,13.017779,80.184402,Water Rescue,Moderate,2026-09-24 11:34:00
I00292,Z01,North Chennai,13.093414,80.305154,Household Evacuation,Critical,2026-09-24 18:49:00
I00293,Z02,Central Chennai,13.049482,80.237319,Household Evacuation,High,2026-09-24 01:21:00
I00294,Z02,Central Chennai,13.07344,80.292132,Shelter Request,Moderate,2026-09-24 16:41:00
I00295,Z03,Adyar,13.023299,80.235478,Flooded Road,High,2026-09-24 22:27:00
I00296,Z05,South-West Chennai,12.976187,80.21206,Medical Emergency,High,2026-09-24 18:29:00
I00297,Z05,South-West Chennai,13.038679,80.164137,Flooded Road,Critical,2026-09-24 06:02:00
I00298,Z03,Adyar,13.012745,80.247145,Flooded Road,Moderate,2026-09-24 19:09:00
I00299,Z04,Velachery,12.983696,80.229827,Household Evacuation,Moderate,2026-09-24 23:41:00
I00300,Z03,Adyar,13.019068,80.250529,Flooded Road,Low,2026-09-24 11:08:00
I00301,Z04,Velachery,12.989445,80.203068,Flooded Road,High,2026-09-24 18:49:00
I00302,Z02,Central Chennai,13.076716,80.259365,Household Evacuation,High,2026-09-24 19:10:00
I00303,Z04,Velachery,12.967668,80.196005,Medical Emergency,High,2026-09-24 03:42:00
I00304,Z05,South-West Chennai,12.982812,80.222401,Household Evacuation,Critical,2026-09-24 15:57:00
I00305,Z03,Adyar,13.027469,80.247276,Household Evacuation,Critical,2026-09-24 17:45:00
I00306,Z05,South-West Chennai,13.02185,80.179926,Medical Emergency,Moderate,2026-09-24 15:05:00
I00307,Z04,Velachery,12.963259,80.220708,Flooded Road,Moderate,2026-09-24 18:27:00
I00308,Z04,Velachery,12.996693,80.237495,Household Evacuation,Critical,2026-09-24 19:39:00
I00309,Z04,Velachery,12.987595,80.166835,Shelter Request,High,2026-09-24 11:49:00
I00310,Z05,South-West Chennai,13.022207,80.173274,Household Evacuation,Moderate,2026-09-24 01:53:00
I00311,Z01,North Chennai,13.112677,80.266648,Medical Emergency,Moderate,2026-09-24 10:05:00
I00312,Z02,Central Chennai,13.085038,80.234095,Household Evacuation,Moderate,2026-09-24 08:28:00
I00313,Z05,South-West Chennai,13.011396,80.187623,Medical Emergency,High,2026-09-24 22:40:00
I00314,Z05,South-West Chennai,13.025406,80.148661,Household Evacuation,Low,2026-09-24 11:18:00
I00315,Z02,Central Chennai,13.087727,80.249778,Shelter Request,Moderate,2026-09-24 08:22:00
I00316,Z01,North Chennai,13.115605,80.293217,Household Evacuation,High,2026-09-24 21:14:00
I00317,Z05,South-West Chennai,13.025441,80.185735,Household Evacuation,High,2026-09-24 01:28:00
I00318,Z04,Velachery,12.961848,80.189697,Shelter Request,High,2026-09-24 10:56:00
I00319,Z03,Adyar,13.027738,80.24147,Flooded Road,Critical,2026-09-24 15:08:00
I00320,Z04,Velachery,12.952964,80.250074,Shelter Request,Critical,2026-09-24 16:15:00
I00321,Z02,Central Chennai,13.024845,80.278148,Shelter Request,Critical,2026-09-24 19:58:00
I00322,Z05,South-West Chennai,12.990082,80.156695,Household Evacuation,Moderate,2026-09-24 05:22:00
I00323,Z03,Adyar,13.019189,80.246383,Flooded Road,Moderate,2026-09-24 06:43:00
I00324,Z05,South-West Chennai,13.006548,80.192811,Medical Emergency,Low,2026-09-24 21:15:00
I00325,Z05,South-West Chennai,13.010822,80.165817,Water Rescue,Critical,2026-09-24 09:35:00
I00326,Z02,Central Chennai,13.049032,80.254374,Water Rescue,High,2026-09-24 08:29:00
I00327,Z05,South-West Chennai,13.009515,80.165419,Flooded Road,High,2026-09-24 11:16:00
I00328,Z01,North Chennai,13.123402,80.298767,Shelter Request,Critical,2026-09-24 16:03:00
I00329,Z05,South-West Chennai,12.982857,80.159877,Flooded Road,High,2026-09-24 07:07:00
I00330,Z05,South-West Chennai,13.019685,80.149179,Water Rescue,High,2026-09-24 18:49:00
I00331,Z02,Central Chennai,13.080317,80.242349,Flooded Road,Moderate,2026-09-24 23:52:00
I00332,Z01,North Chennai,13.135787,80.286023,Flooded Road,High,2026-09-24 06:12:00
I00333,Z01,North Chennai,13.116349,80.271038,Medical Emergency,Moderate,2026-09-24 04:52:00
I00334,Z04,Velachery,12.988241,80.271065,Household Evacuation,High,2026-09-24 02:00:00
I00335,Z01,North Chennai,13.106442,80.290916,Household Evacuation,Moderate,2026-09-24 15:55:00
I00336,Z04,Velachery,12.991721,80.264243,Flooded Road,Moderate,2026-09-24 18:54:00
I00337,Z02,Central Chennai,13.110678,80.247526,Shelter Request,Critical,2026-09-24 21:08:00
I00338,Z02,Central Chennai,13.107841,80.267657,Medical Emergency,Moderate,2026-09-24 05:22:00
I00339,Z05,South-West Chennai,13.012336,80.179768,Medical Emergency,Low,2026-09-24 18:13:00
I00340,Z01,North Chennai,13.122828,80.293504,Medical Emergency,High,2026-09-24 21:31:00
I00341,Z05,South-West Chennai,13.023258,80.198455,Medical Emergency,Moderate,2026-09-24 03:50:00
I00342,Z01,North Chennai,13.149126,80.323169,Flooded Road,High,2026-09-24 12:05:00
I00343,Z02,Central Chennai,13.077367,80.301752,Flooded Road,High,2026-09-24 10:50:00
I00344,Z04,Velachery,12.97501,80.212998,Household Evacuation,Critical,2026-09-24 21:09:00
I00345,Z01,North Chennai,13.120548,80.312406,Household Evacuation,Critical,2026-09-24 10:27:00
I00346,Z05,South-West Chennai,13.017924,80.178196,Shelter Request,Critical,2026-09-24 11:21:00
I00347,Z01,North Chennai,13.089546,80.309866,Flooded Road,Low,2026-09-24 09:14:00
I00348,Z05,South-West Chennai,13.044244,80.181824,Medical Emergency,Moderate,2026-09-24 09:59:00
I00349,Z03,Adyar,13.008625,80.243724,Household Evacuation,Moderate,2026-09-24 01:33:00
I00350,Z05,South-West Chennai,13.000642,80.152847,Household Evacuation,Moderate,2026-09-24 12:18:00
I00351,Z04,Velachery,12.974985,80.210445,Shelter Request,Moderate,2026-09-24 10:36:00
I00352,Z03,Adyar,13.022083,80.285308,Medical Emergency,Moderate,2026-09-24 07:17:00
I00353,Z05,South-West Chennai,13.015008,80.195565,Medical Emergency,Moderate,2026-09-24 06:58:00
I00354,Z02,Central Chennai,13.081939,80.288803,Household Evacuation,Critical,2026-09-24 13:19:00
I00355,Z03,Adyar,13.013522,80.275682,Flooded Road,Critical,2026-09-24 00:10:00
I00356,Z03,Adyar,13.005076,80.237901,Household Evacuation,High,2026-09-24 20:20:00
I00357,Z04,Velachery,12.996834,80.210092,Medical Emergency,High,2026-09-24 04:48:00
I00358,Z03,Adyar,13.018539,80.281121,Shelter Request,Critical,2026-09-24 13:52:00
I00359,Z05,South-West Chennai,13.054865,80.191227,Water Rescue,High,2026-09-24 08:19:00
I00360,Z03,Adyar,13.027603,80.285283,Household Evacuation,Critical,2026-09-24 11:49:00
I00361,Z02,Central Chennai,13.064233,80.267149,Water Rescue,Low,2026-09-24 21:52:00
I00362,Z03,Adyar,13.017589,80.267053,Flooded Road,High,2026-09-24 18:19:00
I00363,Z03,Adyar,13.033394,80.291195,Shelter Request,High,2026-09-24 03:03:00
I00364,Z05,South-West Chennai,13.014139,80.166429,Flooded Road,Moderate,2026-09-24 22:57:00
I00365,Z02,Central Chennai,13.102468,80.277012,Flooded Road,High,2026-09-24 05:45:00
I00366,Z03,Adyar,12.981202,80.221178,Medical Emergency,High,2026-09-24 19:07:00
I00367,Z04,Velachery,13.006813,80.196869,Flooded Road,Critical,2026-09-24 12:14:00
I00368,Z03,Adyar,13.003399,80.2866,Shelter Request,Moderate,2026-09-24 07:12:00
I00369,Z03,Adyar,13.025041,80.256621,Shelter Request,Moderate,2026-09-24 15:13:00
I00370,Z04,Velachery,12.968625,80.251782,Household Evacuation,Low,2026-09-24 00:16:00
I00371,Z03,Adyar,12.996709,80.237386,Flooded Road,Critical,2026-09-24 11:54:00
I00372,Z04,Velachery,12.981365,80.243321,Flooded Road,High,2026-09-24 18:49:00
I00373,Z01,North Chennai,13.125357,80.250165,Medical Emergency,Critical,2026-09-24 01:28:00
I00374,Z01,North Chennai,13.150633,80.247058,Medical Emergency,Moderate,2026-09-24 03:43:00
I00375,Z05,South-West Chennai,13.002142,80.155833,Medical Emergency,High,2026-09-24 04:59:00
I00376,Z02,Central Chennai,13.078934,80.293448,Shelter Request,High,2026-09-24 15:13:00
I00377,Z01,North Chennai,13.148333,80.247971,Household Evacuation,High,2026-09-24 11:45:00
I00378,Z01,North Chennai,13.142943,80.279811,Medical Emergency,High,2026-09-24 01:17:00
I00379,Z05,South-West Chennai,13.013758,80.167584,Flooded Road,High,2026-09-24 03:03:00
I00380,Z04,Velachery,12.981858,80.241751,Shelter Request,Low,2026-09-24 16:00:00
I00381,Z04,Velachery,12.982196,80.16293,Flooded Road,Critical,2026-09-24 08:24:00
I00382,Z01,North Chennai,13.10506,80.263457,Flooded Road,Moderate,2026-09-24 03:21:00
I00383,Z02,Central Chennai,13.075167,80.295765,Flooded Road,Moderate,2026-09-24 19:35:00
I00384,Z02,Central Chennai,13.086328,80.2688,Flooded Road,Moderate,2026-09-24 15:04:00
I00385,Z05,South-West Chennai,13.037534,80.164553,Medical Emergency,High,2026-09-24 22:02:00
I00386,Z05,South-West Chennai,13.005697,80.184013,Flooded Road,Moderate,2026-09-24 20:03:00
I00387,Z04,Velachery,12.993767,80.221953,Flooded Road,Critical,2026-09-24 19:33:00
I00388,Z05,South-West Chennai,13.005609,80.200326,Shelter Request,Critical,2026-09-24 13:43:00
I00389,Z03,Adyar,12.973004,80.24835,Flooded Road,Low,2026-09-24 01:01:00
I00390,Z01,North Chennai,13.089814,80.26884,Flooded Road,Moderate,2026-09-24 21:21:00
I00391,Z03,Adyar,13.0055,80.250376,Household Evacuation,Moderate,2026-09-24 07:22:00
I00392,Z04,Velachery,12.980321,80.199447,Medical Emergency,Moderate,2026-09-24 07:34:00
I00393,Z01,North Chennai,13.087854,80.318255,Flooded Road,Critical,2026-09-24 20:12:00
I00394,Z05,South-West Chennai,12.997147,80.171697,Flooded Road,High,2026-09-24 18:40:00
I00395,Z05,South-West Chennai,13.006596,80.221307,Household Evacuation,High,2026-09-24 01:34:00
I00396,Z04,Velachery,12.990107,80.210704,Flooded Road,Critical,2026-09-24 22:23:00
I00397,Z02,Central Chennai,13.073049,80.274094,Flooded Road,High,2026-09-24 23:30:00
I00398,Z03,Adyar,13.037828,80.22725,Medical Emergency,Moderate,2026-09-24 11:04:00
I00399,Z03,Adyar,13.031577,80.289936,Flooded Road,High,2026-09-24 00:41:00
I00400,Z04,Velachery,12.990595,80.24946,Water Rescue,Moderate,2026-09-24 10:12:00
I00401,Z04,Velachery,12.963766,80.21315,Water Rescue,High,2026-09-24 15:42:00
I00402,Z03,Adyar,13.001338,80.273637,Household Evacuation,Critical,2026-09-24 12:11:00
I00403,Z04,Velachery,12.990026,80.219563,Shelter Request,High,2026-09-24 12:07:00
I00404,Z02,Central Chennai,13.085407,80.284426,Flooded Road,High,2026-09-24 15:09:00
I00405,Z01,North Chennai,13.103974,80.257743,Flooded Road,Moderate,2026-09-24 14:16:00
I00406,Z05,South-West Chennai,13.02825,80.169893,Household Evacuation,Low,2026-09-24 06:25:00
I00407,Z02,Central Chennai,13.073593,80.226075,Flooded Road,Moderate,2026-09-24 11:20:00
I00408,Z01,North Chennai,13.099136,80.296508,Shelter Request,Low,2026-09-24 06:25:00
I00409,Z03,Adyar,12.983888,80.267121,Household Evacuation,Critical,2026-09-24 02:02:00
I00410,Z01,North Chennai,13.109517,80.288069,Medical Emergency,High,2026-09-24 10:44:00
I00411,Z04,Velachery,12.949972,80.217047,Household Evacuation,Low,2026-09-24 00:11:00
I00412,Z05,South-West Chennai,13.02245,80.172964,Household Evacuation,Critical,2026-09-24 06:07:00
I00413,Z01,North Chennai,13.102824,80.271641,Household Evacuation,Moderate,2026-09-24 18:16:00
I00414,Z02,Central Chennai,13.082959,80.266784,Flooded Road,High,2026-09-24 16:57:00
I00415,Z02,Central Chennai,13.061121,80.275734,Shelter Request,Low,2026-09-24 14:08:00
I00416,Z02,Central Chennai,13.064635,80.2644,Flooded Road,High,2026-09-24 22:20:00
I00417,Z03,Adyar,13.002651,80.252284,Water Rescue,Moderate,2026-09-24 01:12:00
I00418,Z02,Central Chennai,13.077275,80.266583,Shelter Request,Critical,2026-09-24 14:44:00
I00419,Z05,South-West Chennai,13.003377,80.178666,Water Rescue,Moderate,2026-09-24 16:27:00
I00420,Z05,South-West Chennai,13.013041,80.190075,Medical Emergency,Moderate,2026-09-24 20:50:00
I00421,Z02,Central Chennai,13.091238,80.24911,Water Rescue,High,2026-09-24 12:51:00
I00422,Z03,Adyar,12.990212,80.230139,Household Evacuation,High,2026-09-24 10:48:00
I00423,Z03,Adyar,13.014509,80.269438,Shelter Request,High,2026-09-24 20:29:00
I00424,Z03,Adyar,12.993762,80.219024,Medical Emergency,Moderate,2026-09-24 10:37:00
I00425,Z01,North Chennai,13.130025,80.272631,Flooded Road,Critical,2026-09-24 22:32:00
I00426,Z03,Adyar,13.032161,80.252063,Shelter Request,High,2026-09-24 10:48:00
I00427,Z04,Velachery,12.98479,80.210762,Shelter Request,Moderate,2026-09-24 08:45:00
I00428,Z01,North Chennai,13.117382,80.277814,Household Evacuation,Moderate,2026-09-24 07:36:00
I00429,Z02,Central Chennai,13.069877,80.275666,Shelter Request,High,2026-09-24 18:43:00
I00430,Z05,South-West Chennai,13.004625,80.199391,Flooded Road,Low,2026-09-24 19:32:00
I00431,Z04,Velachery,12.971523,80.232957,Medical Emergency,Moderate,2026-09-24 11:38:00
I00432,Z05,South-West Chennai,12.990652,80.202507,Household Evacuation,High,2026-09-24 17:54:00
I00433,Z03,Adyar,12.994985,80.260657,Shelter Request,High,2026-09-24 09:40:00
I00434,Z05,South-West Chennai,13.06764,80.164603,Medical Emergency,High,2026-09-24 23:42:00
I00435,Z05,South-West Chennai,13.043853,80.188126,Flooded Road,Low,2026-09-24 22:19:00
I00436,Z04,Velachery,12.992019,80.252462,Medical Emergency,High,2026-09-24 19:13:00
I00437,Z03,Adyar,12.973786,80.256579,Household Evacuation,High,2026-09-24 19:27:00
I00438,Z04,Velachery,13.003659,80.185277,Flooded Road,Low,2026-09-24 13:03:00
I00439,Z05,South-West Chennai,13.038755,80.180043,Water Rescue,Moderate,2026-09-24 12:35:00
I00440,Z05,South-West Chennai,13.014817,80.187413,Water Rescue,Critical,2026-09-24 10:04:00
I00441,Z02,Central Chennai,13.087244,80.263688,Shelter Request,Moderate,2026-09-24 14:28:00
I00442,Z02,Central Chennai,13.064791,80.270193,Medical Emergency,Moderate,2026-09-24 17:00:00
I00443,Z01,North Chennai,13.14943,80.319526,Flooded Road,High,2026-09-24 08:32:00
I00444,Z03,Adyar,13.029254,80.277322,Flooded Road,High,2026-09-24 19:16:00
I00445,Z01,North Chennai,13.08379,80.312992,Medical Emergency,High,2026-09-24 01:20:00
I00446,Z05,South-West Chennai,12.985562,80.205485,Household Evacuation,High,2026-09-24 23:24:00
I00447,Z03,Adyar,12.994878,80.232535,Flooded Road,High,2026-09-24 05:49:00
I00448,Z03,Adyar,12.984637,80.226799,Water Rescue,High,2026-09-24 14:02:00
I00449,Z01,North Chennai,13.114687,80.267926,Flooded Road,Moderate,2026-09-24 15:32:00
I00450,Z04,Velachery,12.968346,80.247713,Household Evacuation,Moderate,2026-09-24 19:13:00
I00451,Z01,North Chennai,13.087067,80.284337,Shelter Request,Moderate,2026-09-24 05:31:00
I00452,Z05,South-West Chennai,13.022731,80.173462,Flooded Road,Moderate,2026-09-24 20:57:00
I00453,Z04,Velachery,13.016402,80.196657,Household Evacuation,Moderate,2026-09-24 02:01:00
I00454,Z03,Adyar,13.037139,80.247929,Water Rescue,Critical,2026-09-24 23:05:00
I00455,Z05,South-West Chennai,13.008676,80.178608,Household Evacuation,Low,2026-09-24 17:21:00
I00456,Z02,Central Chennai,13.09507,80.249417,Household Evacuation,Moderate,2026-09-24 23:58:00
I00457,Z02,Central Chennai,13.073652,80.282246,Household Evacuation,High,2026-09-24 21:47:00
I00458,Z01,North Chennai,13.153035,80.314382,Medical Emergency,High,2026-09-24 03:31:00
I00459,Z02,Central Chennai,13.046975,80.241884,Flooded Road,Moderate,2026-09-24 11:29:00
I00460,Z02,Central Chennai,13.098723,80.252622,Household Evacuation,High,2026-09-24 15:45:00
I00461,Z04,Velachery,12.96775,80.197075,Flooded Road,Moderate,2026-09-24 20:59:00
I00462,Z04,Velachery,12.962571,80.192491,Flooded Road,Moderate,2026-09-24 18:26:00
I00463,Z01,North Chennai,13.096079,80.292344,Water Rescue,Critical,2026-09-24 06:07:00
I00464,Z04,Velachery,12.972098,80.222983,Shelter Request,Moderate,2026-09-24 20:48:00
I00465,Z02,Central Chennai,13.090206,80.307425,Shelter Request,Critical,2026-09-24 19:59:00
I00466,Z04,Velachery,13.000718,80.187242,Shelter Request,High,2026-09-24 11:46:00
I00467,Z05,South-West Chennai,13.06637,80.188326,Flooded Road,High,2026-09-24 13:51:00
I00468,Z01,North Chennai,13.136569,80.235153,Medical Emergency,Moderate,2026-09-24 19:58:00
I00469,Z02,Central Chennai,13.106509,80.248116,Medical Emergency,Moderate,2026-09-24 01:38:00
I00470,Z01,North Chennai,13.125264,80.275503,Flooded Road,Moderate,2026-09-24 13:10:00
I00471,Z01,North Chennai,13.107693,80.30626,Water Rescue,Moderate,2026-09-24 16:55:00
I00472,Z02,Central Chennai,13.075545,80.268141,Flooded Road,Moderate,2026-09-24 14:59:00
I00473,Z03,Adyar,13.009535,80.236457,Water Rescue,Critical,2026-09-24 08:47:00
I00474,Z02,Central Chennai,13.106914,80.295933,Shelter Request,Moderate,2026-09-24 12:06:00
I00475,Z02,Central Chennai,13.050315,80.278123,Household Evacuation,Moderate,2026-09-24 13:38:00
I00476,Z01,North Chennai,13.078507,80.291929,Water Rescue,High,2026-09-24 18:47:00
I00477,Z01,North Chennai,13.125216,80.282316,Flooded Road,Moderate,2026-09-24 22:23:00
I00478,Z01,North Chennai,13.098956,80.267559,Household Evacuation,High,2026-09-24 23:34:00
I00479,Z02,Central Chennai,13.051756,80.290514,Water Rescue,High,2026-09-24 14:49:00
I00480,Z04,Velachery,12.980891,80.217938,Flooded Road,Critical,2026-09-24 01:37:00
I00481,Z05,South-West Chennai,13.011155,80.185118,Flooded Road,High,2026-09-24 00:21:00
I00482,Z01,North Chennai,13.108265,80.296215,Medical Emergency,Critical,2026-09-24 04:34:00
I00483,Z04,Velachery,12.990921,80.241903,Shelter Request,High,2026-09-24 00:30:00
I00484,Z04,Velachery,13.006933,80.184969,Water Rescue,Critical,2026-09-24 03:37:00
I00485,Z04,Velachery,13.000606,80.235837,Medical Emergency,Low,2026-09-24 21:03:00
I00486,Z02,Central Chennai,13.097234,80.280341,Flooded Road,Moderate,2026-09-24 15:37:00
I00487,Z04,Velachery,12.996903,80.184193,Household Evacuation,High,2026-09-24 17:25:00
I00488,Z01,North Chennai,13.108951,80.277005,Shelter Request,High,2026-09-24 20:21:00
I00489,Z01,North Chennai,13.1322,80.273332,Medical Emergency,Moderate,2026-09-24 02:51:00
I00490,Z03,Adyar,13.045559,80.251219,Household Evacuation,Moderate,2026-09-24 06:07:00
I00491,Z01,North Chennai,13.146797,80.325606,Medical Emergency,Moderate,2026-09-24 14:18:00
I00492,Z04,Velachery,12.976011,80.188712,Flooded Road,High,2026-09-24 14:18:00
I00493,Z02,Central Chennai,13.110555,80.271228,Shelter Request,Critical,2026-09-24 17:05:00
I00494,Z03,Adyar,12.975134,80.22754,Household Evacuation,High,2026-09-24 16:18:00
I00495,Z02,Central Chennai,13.057166,80.27793,Flooded Road,Low,2026-09-24 13:39:00
I00496,Z04,Velachery,12.999485,80.219556,Household Evacuation,High,2026-09-24 15:18:00
I00497,Z02,Central Chennai,13.093167,80.277164,Flooded Road,Moderate,2026-09-24 04:12:00
I00498,Z01,North Chennai,13.106708,80.29535,Water Rescue,Low,2026-09-24 11:47:00
I00499,Z01,North Chennai,13.080288,80.296188,Medical Emergency,Critical,2026-09-24 04:28:00
I00500,Z02,Central Chennai,13.091314,80.266298,Medical Emergency,Moderate,2026-09-24 03:22:00
I00501,Z05,South-West Chennai,12.992029,80.156639,Household Evacuation,High,2026-09-24 11:40:00
I00502,Z04,Velachery,12.994574,80.214163,Flooded Road,High,2026-09-24 05:29:00
I00503,Z05,South-West Chennai,13.050086,80.177463,Water Rescue,Moderate,2026-09-24 05:17:00
I00504,Z05,South-West Chennai,13.002538,80.205743,Flooded Road,High,2026-09-24 04:47:00
I00505,Z05,South-West Chennai,13.000005,80.154486,Medical Emergency,High,2026-09-24 16:10:00
I00506,Z01,North Chennai,13.13073,80.288379,Flooded Road,Moderate,2026-09-24 12:51:00
I00507,Z05,South-West Chennai,13.025478,80.16844,Household Evacuation,Critical,2026-09-24 13:26:00
I00508,Z02,Central Chennai,13.080361,80.265435,Household Evacuation,Critical,2026-09-24 12:13:00
I00509,Z03,Adyar,13.012557,80.270162,Flooded Road,High,2026-09-24 13:56:00
I00510,Z02,Central Chennai,13.08872,80.302177,Flooded Road,High,2026-09-24 12:39:00
I00511,Z01,North Chennai,13.124663,80.296985,Medical Emergency,High,2026-09-24 22:41:00
I00512,Z05,South-West Chennai,13.054419,80.212025,Household Evacuation,Critical,2026-09-24 00:03:00
I00513,Z05,South-West Chennai,13.023616,80.167285,Household Evacuation,High,2026-09-24 20:04:00
I00514,Z04,Velachery,12.994979,80.18986,Household Evacuation,Moderate,2026-09-24 13:35:00
I00515,Z04,Velachery,12.975526,80.194738,Shelter Request,Critical,2026-09-24 18:52:00
