accident_id,city,state,latitude,longitude,date,time,hour,day_of_week,is_weekend,road_type,lanes,traffic_signal,weather,visibility,temperature,traffic_density,cause,accident_severity,vehicles_involved,casualties,is_peak_hour,festival,risk_score
1264,Chennai,Tamil Nadu,13.058188,80.211724,2025-01-27,12:00,12,Monday,0,rural,2,1,rain,low,23,medium,weather,major,3,2,0,,0.45
1268,Chennai,Tamil Nadu,12.824737,80.131002,2022-09-01,0:00,0,Thursday,0,rural,6,0,fog,low,35,low,weather,major,2,0,0,,0.45
1269,Chennai,Tamil Nadu,13.164131,80.133463,2024-06-24,22:00,22,Monday,0,rural,6,1,clear,high,19,medium,drunk driving,minor,1,1,0,,0.1
1275,Chennai,Tamil Nadu,12.910297,80.204532,2023-08-27,6:00,6,Sunday,1,rural,2,0,fog,low,28,low,distraction,minor,2,2,0,,0.45
1284,Chennai,Tamil Nadu,13.10602,80.241722,2024-05-29,18:00,18,Wednesday,0,rural,4,1,clear,high,25,high,overspeeding,major,5,1,1,,0.45
1321,Chennai,Tamil Nadu,13.079539,80.290415,2024-08-10,12:00,12,Saturday,1,highway,6,1,clear,high,18,low,overspeeding,major,2,0,0,,0.1
1332,Chennai,Tamil Nadu,12.990756,80.164036,2023-01-14,23:00,23,Saturday,1,highway,2,0,rain,medium,30,low,weather,major,3,3,0,,0.25
1358,Chennai,Tamil Nadu,13.104089,80.225617,2025-04-11,6:00,6,Friday,0,rural,2,0,rain,low,29,medium,weather,major,4,2,0,,0.45
1360,Chennai,Tamil Nadu,13.16312,80.183735,2024-06-22,4:00,4,Saturday,1,rural,6,0,fog,low,15,low,poor road,minor,1,0,0,,0.45
1377,Chennai,Tamil Nadu,12.999216,80.280452,2022-04-29,5:00,5,Friday,0,rural,3,0,fog,low,19,low,drunk driving,major,5,2,0,,0.45
1378,Chennai,Tamil Nadu,12.802955,80.18015,2024-10-19,14:00,14,Saturday,1,rural,6,0,rain,medium,30,low,drunk driving,minor,5,2,0,,0.25
1392,Chennai,Tamil Nadu,12.953383,80.150248,2023-06-25,6:00,6,Sunday,1,highway,6,0,clear,high,20,low,weather,major,4,1,0,,0.1
1405,Chennai,Tamil Nadu,12.886001,80.171634,2024-05-14,6:00,6,Tuesday,0,rural,2,0,rain,low,33,low,overspeeding,fatal,3,3,0,,0.65
1425,Chennai,Tamil Nadu,13.030911,80.129662,2024-12-22,23:00,23,Sunday,1,rural,1,1,rain,medium,26,medium,distraction,major,5,3,0,,0.25
1431,Chennai,Tamil Nadu,13.036749,80.243384,2022-06-10,23:00,23,Friday,0,urban,2,1,rain,low,40,low,weather,major,4,1,0,,0.45
1432,Chennai,Tamil Nadu,12.900778,80.288994,2022-08-04,12:00,12,Thursday,0,urban,5,1,clear,high,27,medium,weather,major,4,4,0,,0.1
1446,Chennai,Tamil Nadu,12.889813,80.170269,2022-04-15,0:00,0,Friday,0,highway,6,1,fog,low,29,medium,poor road,minor,3,0,0,,0.45
1449,Chennai,Tamil Nadu,13.039999,80.226995,2023-10-02,21:00,21,Monday,0,highway,1,1,rain,medium,25,high,poor road,major,2,0,0,,0.45
1461,Chennai,Tamil Nadu,13.071647,80.107273,2024-11-11,23:00,23,Monday,0,urban,5,1,fog,low,38,high,distraction,minor,1,0,0,,0.65
1481,Chennai,Tamil Nadu,13.149879,80.255234,2022-04-04,17:00,17,Monday,0,highway,1,1,clear,high,16,medium,distraction,minor,3,3,1,,0.25
1526,Chennai,Tamil Nadu,13.172703,80.138354,2025-01-21,7:00,7,Tuesday,0,urban,5,1,clear,high,20,low,poor road,minor,5,5,0,,0.1
1535,Chennai,Tamil Nadu,12.833999,80.299465,2024-05-18,17:00,17,Saturday,1,rural,3,0,rain,medium,39,high,distraction,minor,4,3,1,,0.6
1541,Chennai,Tamil Nadu,12.904701,80.128434,2024-07-24,14:00,14,Wednesday,0,highway,6,0,fog,low,22,low,poor road,minor,3,3,0,,0.45
1544,Chennai,Tamil Nadu,13.062244,80.117455,2023-08-12,19:00,19,Saturday,1,highway,6,1,rain,low,31,high,overspeeding,major,1,1,1,,0.8
1546,Chennai,Tamil Nadu,12.865325,80.174861,2024-07-14,17:00,17,Sunday,1,rural,1,0,fog,low,30,low,poor road,minor,4,3,1,,0.6
1564,Chennai,Tamil Nadu,13.023442,80.159728,2025-04-08,7:00,7,Tuesday,0,highway,5,1,fog,low,26,high,overspeeding,minor,5,4,0,,0.65
1576,Chennai,Tamil Nadu,12.852895,80.146839,2024-06-20,17:00,17,Thursday,0,rural,6,1,fog,low,36,high,overspeeding,major,4,0,1,,0.8
1580,Chennai,Tamil Nadu,12.952884,80.217683,2022-01-02,9:00,9,Sunday,1,urban,6,0,rain,low,30,high,weather,minor,3,3,1,,0.8
1591,Chennai,Tamil Nadu,13.117455,80.194828,2023-12-25,9:00,9,Monday,0,urban,4,1,clear,high,39,low,drunk driving,minor,1,1,1,,0.25
1592,Chennai,Tamil Nadu,13.073761,80.153664,2022-12-04,3:00,3,Sunday,1,highway,3,1,rain,medium,16,high,drunk driving,minor,1,1,0,,0.45
1598,Chennai,Tamil Nadu,12.941818,80.265391,2022-04-16,14:00,14,Saturday,1,highway,3,0,clear,high,36,low,distraction,major,3,3,0,,0.1
1599,Chennai,Tamil Nadu,12.872623,80.29819,2024-05-07,22:00,22,Tuesday,0,rural,1,1,clear,high,37,high,drunk driving,minor,1,0,0,,0.3
1613,Chennai,Tamil Nadu,12.857413,80.150105,2022-10-04,8:00,8,Tuesday,0,urban,5,0,clear,high,34,low,drunk driving,fatal,5,5,1,,0.45
1619,Chennai,Tamil Nadu,12.912869,80.174888,2024-11-12,3:00,3,Tuesday,0,urban,3,0,fog,low,24,low,weather,minor,2,0,0,,0.45
1623,Chennai,Tamil Nadu,12.91542,80.168664,2023-04-03,0:00,0,Monday,0,highway,3,1,fog,low,39,low,weather,minor,3,2,0,,0.45
1633,Chennai,Tamil Nadu,12.985334,80.241761,2022-01-28,9:00,9,Friday,0,urban,3,1,rain,medium,37,high,distraction,major,4,3,1,,0.6
1647,Chennai,Tamil Nadu,13.163624,80.290835,2023-07-17,5:00,5,Monday,0,urban,2,0,rain,low,23,low,weather,major,5,5,0,,0.45
1656,Chennai,Tamil Nadu,13.017174,80.118194,2024-10-02,11:00,11,Wednesday,0,urban,5,1,rain,medium,39,high,weather,fatal,5,5,0,,0.65
1658,Chennai,Tamil Nadu,12.804156,80.174845,2025-02-28,12:00,12,Friday,0,urban,3,0,fog,low,39,medium,overspeeding,minor,3,2,0,,0.45
1662,Chennai,Tamil Nadu,12.832497,80.256613,2023-04-27,4:00,4,Thursday,0,rural,4,0,rain,medium,25,low,poor road,fatal,4,4,0,,0.45
1663,Chennai,Tamil Nadu,12.820997,80.143515,2024-08-23,15:00,15,Friday,0,rural,5,0,clear,high,39,low,poor road,major,1,1,0,,0.1
1669,Chennai,Tamil Nadu,12.975961,80.243145,2024-08-21,0:00,0,Wednesday,0,highway,1,1,clear,high,20,high,poor road,minor,1,1,0,,0.3
1680,Chennai,Tamil Nadu,12.973798,80.263565,2023-11-28,19:00,19,Tuesday,0,urban,1,0,clear,high,21,high,overspeeding,minor,3,1,1,,0.45
1681,Chennai,Tamil Nadu,12.886631,80.227444,2025-02-05,11:00,11,Wednesday,0,urban,2,1,clear,high,23,medium,overspeeding,major,5,3,0,,0.1
1698,Chennai,Tamil Nadu,13.124754,80.18175,2023-03-10,23:00,23,Friday,0,urban,5,0,rain,medium,21,high,weather,minor,1,0,0,,0.45
1705,Chennai,Tamil Nadu,13.184077,80.237855,2022-07-29,1:00,1,Friday,0,urban,5,1,rain,medium,29,low,poor road,minor,5,4,0,,0.25
1725,Chennai,Tamil Nadu,12.964832,80.215799,2022-06-23,22:00,22,Thursday,0,highway,6,1,clear,high,34,high,drunk driving,fatal,4,4,0,,0.5
1734,Chennai,Tamil Nadu,13.064529,80.124595,2022-06-14,19:00,19,Tuesday,0,highway,1,0,fog,low,30,low,weather,minor,4,4,1,,0.6
1736,Chennai,Tamil Nadu,13.056486,80.108545,2022-08-07,6:00,6,Sunday,1,highway,3,0,clear,high,38,medium,drunk driving,major,5,3,0,,0.1
1786,Chennai,Tamil Nadu,13.087733,80.105714,2023-01-15,11:00,11,Sunday,1,rural,5,1,rain,medium,16,low,overspeeding,minor,1,0,0,,0.25
1787,Chennai,Tamil Nadu,12.800331,80.172707,2022-09-13,6:00,6,Tuesday,0,highway,1,1,clear,high,39,medium,weather,major,5,5,0,,0.1
1788,Chennai,Tamil Nadu,12.993764,80.252691,2022-01-08,16:00,16,Saturday,1,urban,1,0,fog,low,16,medium,distraction,fatal,4,4,0,,0.65
1798,Chennai,Tamil Nadu,13.091225,80.155214,2023-04-13,0:00,0,Thursday,0,rural,2,0,clear,high,31,low,overspeeding,minor,5,0,0,,0.1
1833,Chennai,Tamil Nadu,13.130428,80.264176,2023-09-25,12:00,12,Monday,0,rural,5,0,clear,high,28,high,weather,fatal,5,5,0,,0.5
1840,Chennai,Tamil Nadu,13.11856,80.221476,2023-02-17,11:00,11,Friday,0,rural,6,0,fog,low,24,medium,drunk driving,minor,5,4,0,,0.45
1841,Chennai,Tamil Nadu,12.874258,80.213865,2024-11-08,12:00,12,Friday,0,urban,3,0,rain,low,19,medium,weather,minor,4,0,0,,0.45
1847,Chennai,Tamil Nadu,12.984423,80.146295,2022-12-12,22:00,22,Monday,0,rural,2,0,fog,low,25,low,weather,minor,2,2,0,,0.45
1851,Chennai,Tamil Nadu,13.087965,80.181664,2022-05-16,11:00,11,Monday,0,highway,1,1,clear,high,28,low,weather,major,5,4,0,,0.1
1853,Chennai,Tamil Nadu,13.094486,80.278522,2023-02-03,18:00,18,Friday,0,rural,3,1,clear,high,32,high,weather,minor,4,3,1,,0.45
1865,Chennai,Tamil Nadu,13.159472,80.18306,2023-09-16,10:00,10,Saturday,1,urban,3,1,clear,high,27,high,distraction,fatal,2,2,1,,0.65
1869,Chennai,Tamil Nadu,13.184877,80.180381,2022-01-11,23:00,23,Tuesday,0,rural,4,1,fog,low,32,high,distraction,major,4,0,0,,0.65
1888,Chennai,Tamil Nadu,12.831183,80.13847,2023-08-03,9:00,9,Thursday,0,rural,5,0,clear,high,20,high,distraction,minor,5,1,1,,0.45
1894,Chennai,Tamil Nadu,12.915393,80.1335,2023-12-15,4:00,4,Friday,0,rural,1,1,fog,low,32,low,poor road,fatal,4,4,0,,0.65
1895,Chennai,Tamil Nadu,13.178928,80.253025,2022-12-11,16:00,16,Sunday,1,highway,2,1,fog,low,32,medium,weather,major,5,4,0,,0.45
1909,Chennai,Tamil Nadu,13.15515,80.176578,2022-12-02,9:00,9,Friday,0,urban,5,1,rain,medium,33,medium,overspeeding,minor,5,2,1,,0.4
1925,Chennai,Tamil Nadu,13.091178,80.120332,2024-06-15,21:00,21,Saturday,1,urban,3,1,rain,low,26,medium,overspeeding,fatal,4,4,0,,0.65
1928,Chennai,Tamil Nadu,13.133817,80.247453,2022-03-07,8:00,8,Monday,0,rural,6,1,fog,low,37,low,drunk driving,minor,4,0,1,,0.6
1932,Chennai,Tamil Nadu,12.943777,80.140845,2024-10-01,17:00,17,Tuesday,0,rural,1,0,rain,low,22,low,poor road,minor,5,3,1,,0.6
1937,Chennai,Tamil Nadu,13.150376,80.129118,2022-01-19,1:00,1,Wednesday,0,rural,5,0,clear,high,40,low,overspeeding,minor,3,0,0,,0.1
1947,Chennai,Tamil Nadu,12.887356,80.28566,2022-07-11,1:00,1,Monday,0,urban,2,0,fog,low,21,medium,weather,minor,4,0,0,,0.45
1948,Chennai,Tamil Nadu,13.045885,80.132065,2023-10-17,15:00,15,Tuesday,0,rural,4,1,clear,high,35,medium,overspeeding,minor,2,2,0,,0.1
1959,Chennai,Tamil Nadu,12.850497,80.230316,2024-10-26,5:00,5,Saturday,1,rural,5,0,fog,low,20,low,overspeeding,major,5,5,0,,0.45
1962,Chennai,Tamil Nadu,12.904146,80.203999,2024-06-29,14:00,14,Saturday,1,highway,5,0,fog,low,34,medium,poor road,major,2,2,0,,0.45
1969,Chennai,Tamil Nadu,12.873027,80.243677,2024-10-03,13:00,13,Thursday,0,urban,6,1,rain,medium,18,low,drunk driving,major,1,1,0,,0.25
1980,Chennai,Tamil Nadu,13.165022,80.110241,2024-07-19,4:00,4,Friday,0,rural,5,1,clear,high,37,low,weather,minor,2,2,0,,0.1
1987,Chennai,Tamil Nadu,13.073111,80.143818,2024-11-19,5:00,5,Tuesday,0,highway,4,0,clear,high,39,medium,distraction,major,1,0,0,,0.1
1988,Chennai,Tamil Nadu,12.954687,80.122731,2022-08-19,0:00,0,Friday,0,urban,3,1,rain,medium,40,low,poor road,fatal,1,1,0,,0.45
1990,Chennai,Tamil Nadu,12.892055,80.122731,2025-02-11,2:00,2,Tuesday,0,highway,1,0,clear,high,37,low,drunk driving,minor,5,2,0,,0.1
2002,Chennai,Tamil Nadu,12.860095,80.242405,2022-07-07,23:00,23,Thursday,0,urban,2,1,clear,high,18,medium,weather,minor,3,0,0,,0.1
2010,Chennai,Tamil Nadu,13.08094,80.147151,2023-06-26,21:00,21,Monday,0,urban,6,0,clear,high,32,medium,distraction,major,3,1,0,,0.1
2013,Chennai,Tamil Nadu,12.81285,80.123366,2024-05-19,1:00,1,Sunday,1,rural,3,0,clear,high,25,low,distraction,minor,3,1,0,,0.1
2018,Chennai,Tamil Nadu,13.177533,80.15272,2025-03-06,6:00,6,Thursday,0,rural,1,1,fog,low,39,medium,poor road,minor,5,4,0,,0.45
2062,Chennai,Tamil Nadu,13.118581,80.15622,2024-05-07,14:00,14,Tuesday,0,urban,2,1,fog,low,38,low,drunk driving,fatal,2,2,0,,0.65
2081,Chennai,Tamil Nadu,13.160877,80.217073,2025-03-19,6:00,6,Wednesday,0,rural,4,1,fog,low,16,high,drunk driving,minor,2,2,0,,0.65
2082,Chennai,Tamil Nadu,13.101163,80.246818,2023-12-21,12:00,12,Thursday,0,urban,2,0,rain,medium,28,high,poor road,major,3,3,0,,0.45
2091,Chennai,Tamil Nadu,12.961216,80.143204,2024-10-02,21:00,21,Wednesday,0,urban,1,0,clear,high,26,low,drunk driving,minor,1,1,0,,0.1
2092,Chennai,Tamil Nadu,12.863459,80.189853,2024-05-02,9:00,9,Thursday,0,rural,3,1,clear,high,33,high,distraction,minor,1,1,1,,0.45
2098,Chennai,Tamil Nadu,13.116273,80.146533,2024-04-20,20:00,20,Saturday,1,rural,3,0,fog,low,28,medium,weather,minor,2,1,0,,0.45
2111,Chennai,Tamil Nadu,13.14766,80.239653,2022-05-14,15:00,15,Saturday,1,urban,6,0,fog,low,18,medium,drunk driving,minor,1,0,0,,0.45
2124,Chennai,Tamil Nadu,12.903102,80.241634,2022-05-29,11:00,11,Sunday,1,urban,6,0,clear,high,15,high,weather,major,3,0,0,,0.3
2126,Chennai,Tamil Nadu,12.95703,80.195474,2023-06-25,11:00,11,Sunday,1,highway,3,1,fog,low,40,medium,distraction,minor,2,2,0,,0.45
2127,Chennai,Tamil Nadu,12.866195,80.106558,2023-02-27,4:00,4,Monday,0,urban,5,0,fog,low,31,low,distraction,minor,2,1,0,,0.45
2133,Chennai,Tamil Nadu,12.885723,80.240431,2023-01-02,17:00,17,Monday,0,highway,5,1,fog,low,20,high,overspeeding,minor,4,2,1,,0.8
2138,Chennai,Tamil Nadu,12.875038,80.258345,2024-04-22,20:00,20,Monday,0,highway,2,0,clear,high,35,high,weather,minor,2,2,0,,0.3
2150,Chennai,Tamil Nadu,13.104747,80.198658,2023-01-03,15:00,15,Tuesday,0,urban,5,1,rain,medium,37,low,distraction,minor,2,0,0,,0.25
2153,Chennai,Tamil Nadu,12.939528,80.272917,2022-10-01,11:00,11,Saturday,1,rural,6,1,fog,low,25,medium,distraction,major,3,2,0,,0.45
2155,Chennai,Tamil Nadu,13.180099,80.101531,2022-11-06,19:00,19,Sunday,1,rural,6,0,fog,low,37,low,distraction,major,5,5,1,,0.6
2157,Chennai,Tamil Nadu,12.946222,80.113415,2022-08-15,15:00,15,Monday,0,urban,3,1,rain,medium,31,high,drunk driving,minor,4,3,0,,0.45
2159,Chennai,Tamil Nadu,12.896898,80.231358,2023-08-31,20:00,20,Thursday,0,urban,2,0,clear,high,37,medium,weather,minor,4,4,0,,0.1
2167,Chennai,Tamil Nadu,13.175449,80.13624,2023-08-23,9:00,9,Wednesday,0,highway,6,1,fog,low,24,high,overspeeding,major,3,0,1,,0.8
2192,Chennai,Tamil Nadu,12.964527,80.187314,2023-11-20,15:00,15,Monday,0,urban,6,1,rain,medium,37,medium,distraction,minor,2,0,0,,0.25
2196,Chennai,Tamil Nadu,12.933043,80.154737,2025-02-25,12:00,12,Tuesday,0,highway,5,0,rain,low,26,low,overspeeding,minor,4,2,0,,0.45
2201,Chennai,Tamil Nadu,13.18411,80.143003,2022-04-13,18:00,18,Wednesday,0,highway,3,1,fog,low,38,high,overspeeding,fatal,4,4,1,,1.0
2213,Chennai,Tamil Nadu,12.929805,80.123724,2023-03-17,17:00,17,Friday,0,urban,3,0,fog,low,20,high,poor road,fatal,2,2,1,,1.0
2220,Chennai,Tamil Nadu,13.027855,80.179502,2024-10-14,17:00,17,Monday,0,highway,2,1,fog,low,31,high,poor road,minor,3,1,1,,0.8
2236,Chennai,Tamil Nadu,12.860881,80.110511,2025-01-26,7:00,7,Sunday,1,rural,1,0,fog,low,16,high,overspeeding,minor,5,0,0,,0.65
2239,Chennai,Tamil Nadu,13.056918,80.294864,2024-01-21,23:00,23,Sunday,1,highway,2,1,clear,high,15,low,weather,minor,5,4,0,,0.1
2242,Chennai,Tamil Nadu,13.096338,80.170412,2022-05-21,8:00,8,Saturday,1,rural,3,1,clear,high,29,medium,distraction,minor,5,5,1,,0.25
2251,Chennai,Tamil Nadu,12.818068,80.117959,2022-03-23,16:00,16,Wednesday,0,highway,6,1,clear,high,38,high,poor road,major,5,0,0,,0.3
2252,Chennai,Tamil Nadu,12.990661,80.299722,2025-01-27,10:00,10,Monday,0,highway,5,0,rain,medium,29,high,distraction,minor,4,2,1,,0.6
2255,Chennai,Tamil Nadu,13.042058,80.148231,2022-03-24,8:00,8,Thursday,0,rural,2,1,fog,low,31,high,distraction,minor,1,0,1,,0.8
2272,Chennai,Tamil Nadu,12.842078,80.137613,2023-12-15,13:00,13,Friday,0,urban,6,0,rain,low,29,medium,distraction,minor,3,0,0,,0.45
2274,Chennai,Tamil Nadu,12.851092,80.2815,2024-12-16,12:00,12,Monday,0,urban,6,0,clear,high,21,high,weather,minor,4,3,0,,0.3
2281,Chennai,Tamil Nadu,13.132439,80.247215,2024-07-31,8:00,8,Wednesday,0,urban,5,1,clear,high,22,high,drunk driving,fatal,1,1,1,,0.65
2286,Chennai,Tamil Nadu,12.945712,80.191529,2023-07-06,7:00,7,Thursday,0,urban,3,1,rain,medium,34,low,distraction,minor,5,1,0,,0.25
2287,Chennai,Tamil Nadu,12.964005,80.157435,2025-03-02,8:00,8,Sunday,1,highway,6,1,fog,low,18,medium,distraction,minor,2,0,1,,0.6
2309,Chennai,Tamil Nadu,12.953365,80.262988,2023-01-19,6:00,6,Thursday,0,highway,4,1,clear,high,28,medium,overspeeding,minor,4,3,0,,0.1
2310,Chennai,Tamil Nadu,13.162541,80.20427,2025-03-06,2:00,2,Thursday,0,urban,2,1,clear,high,33,low,poor road,minor,2,2,0,,0.1
2334,Chennai,Tamil Nadu,12.916654,80.156393,2023-09-14,7:00,7,Thursday,0,highway,3,0,clear,high,24,low,distraction,minor,4,1,0,,0.1
2345,Chennai,Tamil Nadu,13.006992,80.154755,2024-08-20,9:00,9,Tuesday,0,urban,6,0,fog,low,19,medium,weather,fatal,5,5,1,,0.8
2354,Chennai,Tamil Nadu,12.964979,80.237874,2022-11-27,14:00,14,Sunday,1,urban,2,0,fog,low,30,low,weather,minor,3,2,0,,0.45
2370,Chennai,Tamil Nadu,13.10537,80.152945,2023-05-13,13:00,13,Saturday,1,urban,2,0,rain,medium,19,high,overspeeding,minor,2,2,0,,0.45
2380,Chennai,Tamil Nadu,12.810811,80.231258,2022-05-17,16:00,16,Tuesday,0,rural,6,1,clear,high,24,low,distraction,minor,1,1,0,,0.1
2382,Chennai,Tamil Nadu,12.927222,80.250661,2024-07-09,6:00,6,Tuesday,0,rural,2,1,clear,high,27,high,distraction,fatal,3,3,0,,0.5
2409,Chennai,Tamil Nadu,12.825818,80.277113,2023-03-16,13:00,13,Thursday,0,highway,4,0,fog,low,17,medium,poor road,minor,3,3,0,,0.45
2416,Chennai,Tamil Nadu,12.990446,80.267189,2022-10-28,17:00,17,Friday,0,rural,2,0,fog,low,24,high,drunk driving,minor,4,4,1,,0.8
2418,Chennai,Tamil Nadu,12.979261,80.132062,2024-05-20,15:00,15,Monday,0,urban,1,1,rain,low,22,low,weather,fatal,4,4,0,,0.65
2422,Chennai,Tamil Nadu,13.012712,80.282714,2022-12-09,15:00,15,Friday,0,urban,1,1,fog,low,35,high,overspeeding,minor,1,0,0,,0.65
2424,Chennai,Tamil Nadu,13.036686,80.206434,2024-04-08,2:00,2,Monday,0,rural,3,0,clear,high,15,medium,weather,minor,1,0,0,,0.1
2427,Chennai,Tamil Nadu,13.0393,80.215464,2024-10-17,3:00,3,Thursday,0,highway,1,1,rain,low,35,low,overspeeding,major,2,1,0,,0.45
2432,Chennai,Tamil Nadu,13.197038,80.200628,2022-10-24,17:00,17,Monday,0,highway,5,1,fog,low,17,medium,distraction,minor,4,4,1,,0.6
2464,Chennai,Tamil Nadu,13.171506,80.222711,2022-11-27,10:00,10,Sunday,1,highway,4,1,rain,medium,19,medium,drunk driving,minor,5,0,1,,0.4
2470,Chennai,Tamil Nadu,13.03784,80.21269,2023-12-11,16:00,16,Monday,0,urban,4,1,clear,high,31,medium,drunk driving,minor,4,0,0,,0.1
2473,Chennai,Tamil Nadu,13.064045,80.216357,2024-02-23,10:00,10,Friday,0,highway,6,0,clear,high,29,high,overspeeding,minor,2,0,1,,0.45
2480,Chennai,Tamil Nadu,12.994773,80.254173,2022-03-31,2:00,2,Thursday,0,rural,5,1,fog,low,21,low,weather,minor,2,2,0,,0.45
2481,Chennai,Tamil Nadu,13.029148,80.27469,2023-11-27,19:00,19,Monday,0,rural,2,1,rain,low,33,medium,drunk driving,minor,2,2,1,,0.6
2483,Chennai,Tamil Nadu,12.950217,80.150704,2023-01-08,13:00,13,Sunday,1,rural,4,1,fog,low,26,high,drunk driving,minor,3,0,0,,0.65
2484,Chennai,Tamil Nadu,13.077614,80.283161,2022-04-11,15:00,15,Monday,0,urban,1,0,fog,low,38,low,poor road,major,1,0,0,,0.45
2485,Chennai,Tamil Nadu,13.053856,80.199701,2024-10-19,14:00,14,Saturday,1,highway,4,1,fog,low,31,low,distraction,major,1,0,0,,0.45
2493,Chennai,Tamil Nadu,12.87508,80.253895,2022-11-06,19:00,19,Sunday,1,highway,1,1,fog,low,20,high,drunk driving,fatal,4,4,1,,1.0
2495,Chennai,Tamil Nadu,13.083656,80.137518,2025-01-07,18:00,18,Tuesday,0,highway,4,0,fog,low,28,high,distraction,minor,5,1,1,,0.8
2501,Chennai,Tamil Nadu,13.145502,80.19604,2024-04-09,20:00,20,Tuesday,0,urban,3,0,clear,high,21,medium,drunk driving,minor,5,3,0,,0.1
2504,Chennai,Tamil Nadu,13.051112,80.18564,2024-09-07,9:00,9,Saturday,1,urban,5,1,rain,low,15,high,weather,major,5,3,1,,0.8
2507,Chennai,Tamil Nadu,12.86675,80.216233,2023-11-23,7:00,7,Thursday,0,urban,2,0,fog,low,37,high,drunk driving,minor,4,4,0,,0.65
2537,Chennai,Tamil Nadu,12.927905,80.139509,2025-03-08,12:00,12,Saturday,1,highway,4,0,fog,low,16,high,distraction,minor,4,2,0,,0.65
2549,Chennai,Tamil Nadu,12.975234,80.216203,2022-07-01,22:00,22,Friday,0,urban,5,0,fog,low,25,low,distraction,minor,1,0,0,,0.45
2562,Chennai,Tamil Nadu,13.11454,80.20678,2024-10-02,14:00,14,Wednesday,0,highway,6,0,clear,high,29,low,overspeeding,minor,2,0,0,,0.1
2570,Chennai,Tamil Nadu,13.036123,80.191211,2024-08-26,15:00,15,Monday,0,highway,5,1,fog,low,32,medium,weather,minor,3,2,0,,0.45
2585,Chennai,Tamil Nadu,12.823279,80.210898,2023-01-22,9:00,9,Sunday,1,urban,6,1,rain,low,28,high,drunk driving,major,2,0,1,,0.8
2586,Chennai,Tamil Nadu,13.034166,80.209832,2025-01-09,5:00,5,Thursday,0,highway,2,1,rain,medium,33,high,poor road,minor,1,0,0,,0.45
2588,Chennai,Tamil Nadu,12.902436,80.143492,2024-08-12,3:00,3,Monday,0,rural,3,0,fog,low,26,high,weather,minor,5,0,0,,0.65
2591,Chennai,Tamil Nadu,12.897466,80.156803,2025-03-23,18:00,18,Sunday,1,urban,6,1,fog,low,39,high,overspeeding,major,3,1,1,,0.8
2599,Chennai,Tamil Nadu,13.103558,80.2082,2022-12-06,5:00,5,Tuesday,0,rural,2,0,rain,low,35,medium,poor road,major,1,1,0,,0.45
2614,Chennai,Tamil Nadu,12.879819,80.276385,2022-03-19,18:00,18,Saturday,1,urban,3,1,fog,low,20,medium,poor road,fatal,1,1,1,,0.8
2615,Chennai,Tamil Nadu,12.988736,80.18217,2024-09-26,20:00,20,Thursday,0,highway,6,1,fog,low,31,medium,drunk driving,minor,4,0,0,,0.45
2624,Chennai,Tamil Nadu,13.012291,80.101907,2025-03-21,7:00,7,Friday,0,rural,5,0,clear,high,27,medium,overspeeding,fatal,4,4,0,,0.3
2626,Chennai,Tamil Nadu,12.818075,80.125708,2023-08-17,3:00,3,Thursday,0,rural,5,1,clear,high,24,low,drunk driving,minor,5,0,0,,0.1
2629,Chennai,Tamil Nadu,13.114407,80.147693,2024-10-29,23:00,23,Tuesday,0,urban,5,1,clear,high,35,low,distraction,major,5,2,0,,0.1
2631,Chennai,Tamil Nadu,13.147179,80.187993,2023-09-19,6:00,6,Tuesday,0,rural,4,0,fog,low,23,low,poor road,minor,4,1,0,,0.45
2647,Chennai,Tamil Nadu,13.00759,80.151338,2023-04-04,10:00,10,Tuesday,0,rural,5,0,clear,high,33,low,distraction,minor,4,2,1,,0.25
2650,Chennai,Tamil Nadu,12.916766,80.20389,2024-02-02,4:00,4,Friday,0,rural,2,1,clear,high,34,low,weather,minor,4,2,0,,0.1
2661,Chennai,Tamil Nadu,12.864763,80.217582,2025-04-03,11:00,11,Thursday,0,rural,6,1,clear,high,20,low,poor road,major,5,1,0,,0.1
2673,Chennai,Tamil Nadu,13.088509,80.260873,2024-03-28,22:00,22,Thursday,0,urban,6,0,fog,low,15,low,overspeeding,minor,4,0,0,,0.45
2675,Chennai,Tamil Nadu,12.8144,80.203421,2023-01-08,21:00,21,Sunday,1,urban,6,1,fog,low,26,low,distraction,minor,1,1,0,,0.45
2676,Chennai,Tamil Nadu,13.093187,80.107711,2023-03-20,15:00,15,Monday,0,urban,6,0,clear,high,40,medium,overspeeding,minor,2,0,0,,0.1
2678,Chennai,Tamil Nadu,13.14024,80.197076,2022-12-25,0:00,0,Sunday,1,urban,6,0,fog,low,15,medium,overspeeding,minor,5,3,0,,0.45
2695,Chennai,Tamil Nadu,12.972525,80.125713,2023-09-20,22:00,22,Wednesday,0,highway,4,1,fog,low,28,high,overspeeding,minor,1,0,0,,0.65
2702,Chennai,Tamil Nadu,12.800608,80.240743,2023-10-26,13:00,13,Thursday,0,highway,1,1,rain,medium,19,high,poor road,minor,4,4,0,,0.45
2726,Chennai,Tamil Nadu,12.995911,80.145887,2023-08-22,19:00,19,Tuesday,0,rural,1,0,fog,low,29,medium,weather,major,1,0,1,,0.6
2728,Chennai,Tamil Nadu,12.939007,80.282664,2024-01-29,19:00,19,Monday,0,rural,5,0,rain,low,15,low,drunk driving,fatal,5,5,1,,0.8
