road_id,from_zone,to_zone,from_lat,from_lon,to_lat,to_lon,distance_km,lanes,traffic_density,source_risk_score,road_status,water_depth_m,travel_time_min
R1002,Z04,Z05,12.877906,80.154973,13.04473,80.154626,8.0,6,high,0.45,Open,0.08,30.0
R1003,Z05,Z01,12.94063,80.113955,13.114273,80.249777,8.0,2,medium,0.65,Open,0.1,18.0
R1004,Z04,Z01,12.902664,80.291512,13.191947,80.197908,8.0,3,medium,0.6,Open,0.07,20.0
R1005,Z01,Z05,13.18451,80.114959,13.062244,80.117455,8.0,3,low,0.6,Open,0.03,19.0
R1006,Z01,Z03,13.135463,80.162444,12.994773,80.254173,8.0,4,medium,0.6,Open,0.03,23.0
R1007,Z04,Z01,12.873311,80.104112,13.177552,80.271978,8.0,2,high,0.45,Open,0.07,30.0
R1008,Z04,Z05,12.934501,80.248979,13.081149,80.198629,8.0,3,low,0.1,Open,0.1,17.0
R1009,Z05,Z04,13.134769,80.107958,12.839494,80.177933,8.0,2,medium,0.45,Open,0.04,20.0
R1010,Z04,Z04,12.975961,80.243145,12.890401,80.143826,8.0,2,low,0.45,Open,0.07,15.0
R1011,Z05,Z05,13.109903,80.151201,13.06505,80.182482,7.37,5,high,0.25,Open,0.09,24.0
R1012,Z01,Z01,13.127236,80.250878,13.160185,80.204003,7.48,3,medium,0.1,Open,0.1,22.0
R1013,Z04,Z05,12.851676,80.255975,13.02641,80.190833,8.0,1,high,0.65,Open,0.07,25.0
R1014,Z05,Z05,13.047202,80.145127,13.153794,80.125494,8.0,3,high,0.65,Open,0.07,31.0
R1015,Z05,Z01,13.054212,80.167588,13.171261,80.192267,8.0,5,high,0.8,Open,0.1,31.0
R1016,Z01,Z04,13.138932,80.266297,12.812323,80.16859,8.0,4,medium,0.65,Open,0.01,24.0
R1017,Z04,Z04,12.899405,80.273684,12.867412,80.276954,4.46,2,low,0.45,Blocked,1.16,
R1018,Z04,Z04,12.817928,80.195278,12.950049,80.200269,8.0,3,medium,0.65,Flooded,0.38,36.0
R1019,Z01,Z02,13.171085,80.137781,13.106529,80.237467,8.0,4,low,0.25,Open,0.09,15.0
R1020,Z04,Z03,12.945768,80.149835,13.023985,80.224448,8.0,3,high,0.45,Open,0.02,26.0
R1021,Z04,Z04,12.948615,80.224853,12.85634,80.186779,8.0,2,low,0.6,Open,0.05,17.0
R1022,Z02,Z05,13.083493,80.234633,13.00575,80.194874,8.0,3,medium,0.45,Open,0.11,20.0
R1023,Z04,Z04,12.817781,80.109314,12.906044,80.187186,8.0,2,low,0.8,Open,0.05,17.0
R1024,Z04,Z04,12.86642,80.247011,12.867718,80.22025,3.38,5,low,0.6,Open,0.06,6.0
R1025,Z01,Z04,13.183117,80.261954,12.894591,80.133396,8.0,2,low,1.0,Open,0.03,14.0
R1026,Z03,Z04,13.024906,80.246376,12.950887,80.197532,8.0,4,low,0.85,Open,0.09,18.0
R1027,Z03,Z04,13.026601,80.268879,12.943812,80.259902,8.0,3,low,0.25,Open,0.01,16.0
R1028,Z01,Z04,13.093869,80.295687,12.831948,80.241758,8.0,4,high,0.65,Open,0.09,28.0
R1029,Z04,Z04,12.907477,80.287235,12.957708,80.155542,8.0,3,medium,0.3,Open,0.09,22.0
R1030,Z04,Z04,12.851427,80.162817,12.824737,80.131002,5.46,2,medium,0.1,Open,0.07,15.0
R1031,Z05,Z05,12.986734,80.15425,13.019148,80.172093,5.03,6,low,0.1,Open,0.04,11.0
R1032,Z05,Z01,13.112555,80.102129,13.140114,80.294483,8.0,3,medium,0.1,Open,0.09,23.0
R1033,Z03,Z04,12.990992,80.266618,12.866139,80.12884,8.0,4,medium,0.65,Open,0.05,22.0
R1034,Z01,Z02,13.14766,80.239653,13.082595,80.261612,8.0,3,high,0.45,Open,0.11,27.0
R1035,Z04,Z04,12.85634,80.186779,12.831183,80.13847,7.03,3,medium,0.45,Open,0.08,19.0
R1036,Z01,Z01,13.13537,80.260539,13.191099,80.2506,7.83,5,high,1.0,Open,0.03,31.0
R1037,Z05,Z01,13.053856,80.199701,13.181774,80.280868,8.0,3,medium,0.45,Open,0.05,19.0
R1038,Z02,Z02,13.053037,80.256862,13.106529,80.237467,7.82,4,medium,0.5,Open,0.01,20.0
R1039,Z01,Z01,13.16312,80.183735,13.105254,80.251276,8.0,1,medium,0.65,Open,0.01,23.0
R1040,Z05,Z04,13.027208,80.20029,12.964008,80.20961,8.0,5,low,0.3,Open,0.05,15.0
R1041,Z05,Z05,13.013129,80.169931,13.09512,80.128594,8.0,5,medium,0.45,Open,0.0,23.0
R1042,Z03,Z02,12.944866,80.29704,13.081824,80.21119,8.0,2,high,0.3,Open,0.07,31.0
R1043,Z04,Z02,12.851427,80.162817,13.041202,80.281153,8.0,4,medium,0.45,Open,0.08,20.0
R1044,Z04,Z01,12.885827,80.187077,13.138932,80.266297,8.0,5,medium,0.45,Open,0.11,23.0
R1045,Z01,Z04,13.140114,80.294483,12.802955,80.18015,8.0,4,high,0.65,Open,0.06,26.0
R1046,Z04,Z02,12.911418,80.120296,13.095082,80.241801,8.0,2,medium,1.0,Open,0.05,21.0
R1047,Z05,Z01,13.075732,80.122892,13.12168,80.276868,8.0,5,medium,0.1,Open,0.0,22.0
R1048,Z01,Z04,13.16312,80.183735,12.936386,80.241983,8.0,1,high,0.25,Open,0.04,31.0
R1049,Z01,Z04,13.167903,80.176007,12.801191,80.288122,8.0,6,medium,0.65,Open,0.06,21.0
R1050,Z02,Z04,13.088205,80.282326,12.817928,80.195278,8.0,5,medium,0.65,Open,0.02,23.0
R1051,Z04,Z01,12.890253,80.125048,13.138966,80.216937,8.0,1,high,0.45,Open,0.05,31.0
R1052,Z04,Z04,12.874943,80.165694,12.939106,80.205161,8.0,3,high,0.45,Open,0.11,25.0
R1053,Z02,Z04,13.081824,80.21119,12.869193,80.188647,8.0,3,high,0.1,Open,0.04,31.0
R1054,Z04,Z04,12.932201,80.171009,12.828512,80.133987,8.0,2,medium,0.65,Open,0.1,19.0
R1055,Z01,Z03,13.148936,80.255732,12.975701,80.277032,8.0,6,low,0.65,Open,0.01,16.0
R1056,Z01,Z01,13.138892,80.2674,13.101945,80.258583,5.25,5,medium,0.3,Open,0.06,15.0
R1057,Z05,Z04,13.034166,80.209832,12.917935,80.266571,8.0,3,high,0.1,Open,0.1,25.0
R1058,Z01,Z02,13.129196,80.193715,13.092675,80.222162,6.21,1,high,0.1,Open,0.08,20.0
R1059,Z04,Z02,12.976507,80.195901,13.100713,80.196343,8.0,1,medium,0.45,Open,0.11,19.0
R1060,Z04,Z04,12.810811,80.231258,12.868863,80.161858,8.0,3,high,0.65,Open,0.11,29.0
R1061,Z04,Z01,12.964979,80.237874,13.188415,80.16828,8.0,3,low,0.1,Open,0.09,15.0
R1062,Z04,Z04,12.880903,80.139741,12.971146,80.213738,8.0,5,low,0.1,Open,0.0,15.0
R1063,Z04,Z05,12.879819,80.276385,13.10265,80.102363,8.0,5,high,0.1,Open,0.01,32.0
R1064,Z01,Z04,13.093869,80.295687,12.881856,80.158849,8.0,2,medium,0.25,Open,0.09,23.0
R1065,Z04,Z03,12.994957,80.201406,12.990661,80.299722,8.0,5,medium,0.65,Open,0.07,22.0
R1066,Z01,Z04,13.182381,80.180205,12.83582,80.152778,8.0,3,medium,0.65,Open,0.04,18.0
R1067,Z05,Z01,13.176593,80.10742,13.16312,80.183735,8.0,5,medium,0.45,Open,0.01,24.0
R1068,Z04,Z03,12.898931,80.202202,13.026601,80.268879,8.0,1,low,0.75,Open,0.02,17.0
R1069,Z04,Z04,12.851676,80.255975,12.879266,80.115344,8.0,2,low,0.1,Open,0.03,18.0
R1070,Z05,Z05,13.14787,80.108834,13.150376,80.129118,2.58,3,medium,0.6,Open,0.09,8.0
R1071,Z05,Z04,13.085224,80.162401,12.890401,80.143826,8.0,6,medium,0.45,Open,0.02,20.0
R1072,Z01,Z04,13.171085,80.137781,12.957745,80.233285,8.0,3,low,0.25,Open,0.1,15.0
R1073,Z04,Z04,12.95539,80.180246,12.807076,80.216667,8.0,3,medium,0.45,Open,0.1,21.0
R1074,Z05,Z05,13.035059,80.141985,13.035809,80.170197,3.56,4,high,0.45,Flooded,0.28,22.0
R1075,Z01,Z02,13.159211,80.181916,13.098467,80.234911,8.0,4,medium,0.45,Open,0.11,20.0
R1076,Z04,Z02,12.941818,80.265391,13.080749,80.244853,8.0,1,medium,0.5,Open,0.03,22.0
R1077,Z05,Z01,13.013129,80.169931,13.13537,80.260539,8.0,3,medium,0.6,Open,0.03,23.0
R1078,Z05,Z04,13.182259,80.104242,12.850838,80.106233,8.0,4,high,0.45,Open,0.06,31.0
R1079,Z03,Z05,12.953116,80.278683,13.095613,80.101007,8.0,5,low,0.8,Open,0.07,18.0
R1080,Z04,Z03,12.93666,80.280177,12.972795,80.264881,5.37,2,medium,0.5,Open,0.1,16.0
R1081,Z04,Z05,12.842658,80.154615,12.984628,80.119289,8.0,3,high,0.45,Open,0.06,26.0
R1082,Z04,Z01,12.96427,80.196047,13.161164,80.21271,8.0,3,medium,0.8,Open,0.04,20.0
R1083,Z02,Z02,13.103558,80.2082,13.050483,80.266499,8.0,2,low,0.25,Open,0.11,16.0
R1084,Z04,Z01,12.909653,80.186383,13.112704,80.248973,8.0,6,low,0.45,Open,0.03,16.0
R1085,Z05,Z05,13.049983,80.218772,13.058339,80.10916,8.0,2,medium,0.45,Open,0.07,23.0
R1086,Z04,Z04,12.912718,80.27314,12.843655,80.272743,8.0,3,low,0.45,Open,0.08,15.0
R1087,Z01,Z04,13.106815,80.243752,12.95539,80.180246,8.0,4,high,0.65,Open,0.04,28.0
R1088,Z04,Z04,12.922646,80.237274,12.857455,80.136116,8.0,2,low,0.1,Open,0.06,17.0
R1089,Z04,Z04,12.873977,80.170854,12.925918,80.229733,8.0,5,low,0.45,Open,0.11,18.0
R1090,Z05,Z05,13.137664,80.101653,13.03233,80.157759,8.0,3,medium,0.5,Blocked,0.82,
R1091,Z04,Z01,12.80424,80.244675,13.135463,80.162444,8.0,3,high,0.25,Open,0.11,26.0
R1092,Z01,Z01,13.13537,80.260539,13.125041,80.23071,4.03,3,high,0.25,Open,0.12,12.0
R1093,Z02,Z04,13.050938,80.281228,13.00938,80.222105,8.0,2,medium,0.4,Open,0.09,22.0
R1094,Z04,Z01,12.93666,80.280177,13.094119,80.284916,8.0,1,high,0.6,Open,0.01,25.0
R1095,Z04,Z02,12.886631,80.227444,13.111716,80.222097,8.0,2,medium,0.1,Open,0.06,20.0
R1096,Z01,Z01,13.188415,80.16828,13.194131,80.133434,4.47,3,high,0.6,Open,0.0,16.0
R1097,Z05,Z03,13.002232,80.118523,13.005303,80.253336,8.0,4,low,0.1,Open,0.08,15.0
R1098,Z04,Z04,12.923608,80.226417,12.870341,80.234878,7.47,2,low,0.65,Open,0.01,14.0
R1099,Z01,Z01,13.178429,80.123177,13.158031,80.28661,8.0,4,high,0.25,Open,0.03,28.0
R1100,Z04,Z05,12.934501,80.248979,13.106379,80.121158,8.0,3,medium,0.45,Open,0.11,21.0
R1101,Z05,Z01,12.997809,80.156798,13.183117,80.261954,8.0,4,low,0.3,Open,0.03,17.0
R1102,Z03,Z04,13.032946,80.298525,12.933516,80.230036,8.0,4,medium,0.6,Open,0.03,18.0
R1103,Z04,Z04,12.800172,80.202976,12.89541,80.166982,8.0,6,medium,0.45,Open,0.03,20.0
R1104,Z04,Z04,12.80225,80.246583,12.925918,80.229733,8.0,1,medium,0.45,Open,0.1,20.0
R1105,Z05,Z04,13.080232,80.131154,12.836117,80.164574,8.0,2,low,0.25,Open,0.04,18.0
R1106,Z01,Z04,13.191555,80.225763,12.891836,80.196124,8.0,3,low,0.1,Open,0.03,16.0
R1107,Z03,Z04,12.990661,80.299722,12.880808,80.22483,8.0,5,medium,0.45,Open,0.02,21.0
R1108,Z05,Z04,13.106191,80.113591,12.971146,80.213738,8.0,6,medium,0.45,Open,0.01,22.0
R1109,Z02,Z04,13.108131,80.205146,12.917935,80.266571,8.0,1,medium,0.45,Open,0.02,22.0
R1110,Z05,Z04,12.968578,80.157711,12.855413,80.115938,8.0,4,low,0.25,Open,0.05,17.0
R1111,Z04,Z02,12.800172,80.202976,13.10602,80.241722,8.0,2,medium,0.45,Open,0.0,22.0
R1112,Z05,Z04,13.144089,80.144206,12.829092,80.111005,8.0,4,medium,0.3,Open,0.02,20.0
R1113,Z04,Z04,12.897717,80.146945,12.804217,80.222019,8.0,3,high,0.65,Open,0.11,26.0
R1114,Z04,Z05,12.954767,80.197839,12.999501,80.189888,6.29,5,low,0.5,Open,0.02,14.0
R1115,Z05,Z01,13.176593,80.10742,13.138015,80.18599,8.0,3,medium,0.25,Open,0.07,22.0
R1116,Z04,Z04,12.948615,80.224853,12.874424,80.27908,8.0,3,medium,0.3,Open,0.06,19.0
R1117,Z04,Z05,12.80424,80.244675,12.998466,80.126253,8.0,2,high,0.25,Open,0.1,25.0
R1118,Z04,Z05,12.958422,80.16674,13.167224,80.108893,8.0,5,medium,0.5,Open,0.04,18.0
R1119,Z04,Z02,12.850497,80.230316,13.103558,80.2082,8.0,4,high,0.65,Open,0.03,26.0
R1120,Z04,Z04,12.817928,80.195278,12.961039,80.232411,8.0,2,medium,0.45,Open,0.09,24.0
R1121,Z05,Z04,13.04818,80.137772,12.955984,80.227487,8.0,3,medium,0.6,Open,0.08,24.0
R1122,Z05,Z04,13.109903,80.151201,12.812614,80.208366,8.0,5,high,0.45,Open,0.07,26.0
R1123,Z04,Z05,12.955984,80.227487,12.946222,80.113415,8.0,4,medium,0.3,Open,0.05,21.0
R1124,Z05,Z05,13.080232,80.131154,12.979773,80.125904,8.0,3,high,0.45,Open,0.03,29.0
R1125,Z05,Z04,13.152326,80.110816,12.86642,80.247011,8.0,1,low,0.45,Open,0.07,15.0
R1126,Z02,Z04,13.099441,80.222663,12.86642,80.247011,8.0,1,high,0.45,Open,0.07,31.0
R1127,Z05,Z05,12.968418,80.148155,12.950767,80.119943,4.32,4,high,0.3,Open,0.08,16.0
R1128,Z01,Z05,13.118329,80.239739,13.004738,80.164282,8.0,2,medium,0.3,Open,0.01,20.0
R1129,Z05,Z04,13.150376,80.129118,12.8565,80.140439,8.0,3,low,0.45,Open,0.03,18.0
R1130,Z05,Z04,13.032944,80.159342,12.955984,80.227487,8.0,3,high,0.45,Open,0.06,30.0
R1131,Z04,Z05,12.812323,80.16859,13.049284,80.173524,8.0,5,low,0.65,Open,0.12,17.0
R1132,Z04,Z02,12.866107,80.143929,13.083493,80.234633,8.0,2,medium,0.45,Open,0.05,18.0
R1133,Z02,Z05,13.063075,80.293194,13.04665,80.155475,8.0,3,medium,0.6,Open,0.02,23.0
R1134,Z04,Z04,12.80087,80.220097,12.877906,80.154973,8.0,5,medium,0.8,Open,0.0,18.0
R1135,Z05,Z04,13.007891,80.196701,12.95539,80.180246,7.57,3,low,0.45,Open,0.04,18.0
R1136,Z05,Z05,13.044829,80.193424,13.042058,80.148231,5.72,4,high,0.65,Open,0.05,23.0
R1137,Z04,Z04,12.812884,80.252648,12.850446,80.128621,8.0,2,medium,0.45,Open,0.0,19.0
R1138,Z05,Z01,13.058442,80.119815,13.136882,80.163686,8.0,3,medium,0.8,Open,0.06,20.0
R1139,Z01,Z01,13.122343,80.263315,13.188021,80.110035,8.0,2,low,0.45,Open,0.05,17.0
R1140,Z03,Z05,12.964571,80.275668,13.040689,80.177617,8.0,4,high,0.8,Open,0.08,26.0
R1141,Z03,Z04,13.03915,80.231203,12.861826,80.265206,8.0,1,medium,0.6,Open,0.08,20.0
R1142,Z05,Z03,13.102996,80.112178,13.03915,80.231203,8.0,2,medium,0.8,Open,0.07,23.0
R1143,Z04,Z04,12.869058,80.103925,12.887267,80.105737,2.54,4,medium,0.25,Open,0.06,7.0
R1144,Z03,Z04,12.935516,80.290446,12.906455,80.268365,4.9,5,medium,0.1,Open,0.11,13.0
R1145,Z05,Z03,13.15716,80.108805,12.999059,80.280725,8.0,1,high,0.65,Open,0.04,30.0
R1146,Z03,Z04,13.03042,80.246426,12.926157,80.209326,8.0,4,low,0.6,Open,0.11,17.0
R1147,Z01,Z05,13.167099,80.128024,13.106191,80.113591,8.0,4,high,0.65,Open,0.02,28.0
R1148,Z04,Z04,12.975961,80.243145,12.956672,80.252997,2.95,3,high,0.8,Open,0.09,9.0
R1149,Z05,Z05,13.032944,80.159342,13.023442,80.159728,1.32,4,medium,0.45,Open,0.01,4.0
R1150,Z05,Z01,13.047683,80.153537,13.16312,80.183735,8.0,4,low,0.65,Open,0.03,18.0
R1151,Z04,Z05,12.941818,80.265391,13.052711,80.15408,8.0,3,medium,0.65,Open,0.09,23.0
R1152,Z04,Z05,12.926157,80.209326,13.039335,80.202324,8.0,3,high,0.3,Open,0.12,31.0
R1153,Z02,Z04,13.098467,80.234911,12.860229,80.110222,8.0,4,high,0.1,Open,0.0,29.0
R1154,Z04,Z05,12.906044,80.187186,13.095197,80.154196,8.0,2,medium,0.1,Open,0.07,21.0
R1155,Z04,Z05,12.905437,80.180288,12.968418,80.148155,8.0,6,medium,0.45,Open,0.1,22.0
R1156,Z01,Z01,13.169345,80.289694,13.152998,80.258685,4.52,3,medium,0.1,Open,0.11,13.0
R1157,Z04,Z05,12.979682,80.215126,13.062981,80.142158,8.0,2,low,0.25,Open,0.12,16.0
R1158,Z04,Z04,12.932201,80.171009,12.954767,80.197839,4.61,3,medium,0.3,Open,0.01,10.0
R1159,Z05,Z05,13.052522,80.14345,13.055432,80.177971,4.38,2,high,0.25,Open,0.04,15.0
R1160,Z02,Z04,13.057548,80.234556,12.831948,80.241758,8.0,4,medium,0.45,Open,0.01,20.0
R1161,Z05,Z05,13.158059,80.111982,13.000316,80.142753,8.0,5,medium,0.5,Open,0.02,23.0
R1162,Z03,Z04,13.03042,80.246426,12.950513,80.235487,8.0,2,medium,0.45,Open,0.01,20.0
R1163,Z04,Z05,12.924645,80.211452,13.047683,80.153537,8.0,2,medium,0.45,Open,0.1,23.0
R1164,Z05,Z01,13.10265,80.102363,13.175849,80.24361,8.0,4,medium,0.3,Open,0.1,22.0
R1165,Z01,Z05,13.191099,80.2506,13.02641,80.190833,8.0,4,medium,0.65,Open,0.1,23.0
R1166,Z05,Z02,13.144089,80.144206,13.050483,80.266499,8.0,3,high,0.3,Open,0.04,27.0
R1167,Z04,Z05,12.829092,80.111005,13.017884,80.180292,8.0,2,medium,0.45,Open,0.02,19.0
R1168,Z04,Z04,12.851092,80.2815,12.867469,80.25476,4.07,4,high,0.3,Open,0.11,16.0
R1169,Z05,Z04,13.079678,80.115897,12.917392,80.190901,8.0,4,medium,0.25,Open,0.06,22.0
R1170,Z01,Z01,13.105254,80.251276,13.100182,80.284169,4.21,2,medium,0.3,Open,0.06,11.0
R1171,Z01,Z04,13.147831,80.169862,12.823357,80.202126,8.0,5,low,0.5,Open,0.07,15.0
R1172,Z05,Z04,13.145224,80.102416,12.898908,80.14765,8.0,2,medium,0.45,Open,0.04,23.0
R1173,Z01,Z04,13.129933,80.280226,12.810332,80.237123,8.0,2,high,0.45,Open,0.04,27.0
R1174,Z04,Z01,12.971181,80.227909,13.178429,80.123177,8.0,1,low,0.8,Open,0.0,15.0
R1175,Z04,Z04,12.922646,80.237274,12.898973,80.124526,8.0,1,medium,0.4,Open,0.05,22.0
R1176,Z04,Z04,12.873404,80.139849,12.882682,80.172913,4.37,4,high,0.25,Open,0.12,14.0
R1177,Z05,Z05,13.008102,80.163526,13.095197,80.154196,8.0,3,medium,0.65,Open,0.09,18.0
R1178,Z03,Z04,12.985379,80.270569,12.94758,80.184054,8.0,4,high,0.6,Open,0.04,31.0
R1179,Z01,Z01,13.128612,80.230974,13.129933,80.280226,6.22,2,high,0.25,Open,0.08,22.0
R1180,Z04,Z01,12.800331,80.172707,13.132385,80.271048,8.0,3,medium,0.45,Flooded,0.36,43.0
R1181,Z05,Z04,13.144258,80.115096,12.890401,80.143826,8.0,4,medium,0.8,Open,0.01,21.0
R1182,Z04,Z04,12.976507,80.195901,12.971181,80.227909,4.11,1,low,0.6,Open,0.07,8.0
R1183,Z01,Z04,13.172928,80.157062,12.871614,80.109634,8.0,5,low,0.45,Open,0.0,19.0
R1184,Z03,Z05,12.948934,80.290692,13.042466,80.21764,8.0,5,high,0.25,Open,0.08,29.0
R1185,Z04,Z03,12.922646,80.237274,12.998433,80.292821,8.0,4,medium,0.45,Open,0.12,22.0
R1186,Z04,Z04,12.871119,80.154927,12.911426,80.245373,8.0,4,high,0.4,Open,0.01,30.0
R1187,Z04,Z03,12.941818,80.265391,12.972795,80.264881,4.3,6,medium,0.1,Open,0.07,11.0
R1188,Z01,Z04,13.172928,80.157062,13.00938,80.222105,8.0,2,medium,0.45,Open,0.07,21.0
R1189,Z01,Z05,13.140466,80.261612,13.053856,80.199701,8.0,4,low,0.45,Open,0.03,15.0
R1190,Z04,Z01,12.821681,80.163466,13.194883,80.239893,8.0,2,low,0.8,Open,0.01,18.0
R1191,Z05,Z03,12.984628,80.119289,12.996277,80.262176,8.0,2,medium,0.65,Open,0.06,23.0
R1192,Z03,Z01,13.026601,80.268879,13.138932,80.266297,8.0,3,medium,0.1,Open,0.06,23.0
R1193,Z04,Z01,12.803783,80.148517,13.184485,80.191928,8.0,4,high,0.1,Open,0.07,24.0
R1194,Z05,Z04,13.106191,80.113591,12.945768,80.149835,8.0,2,medium,0.45,Open,0.11,24.0
R1195,Z01,Z04,13.148936,80.255732,12.922646,80.237274,8.0,3,low,0.45,Open,0.12,19.0
R1196,Z04,Z04,12.859543,80.160612,12.902775,80.19886,7.7,3,high,0.3,Open,0.12,29.0
R1197,Z05,Z04,12.987569,80.123886,12.838715,80.152143,8.0,2,high,0.65,Open,0.09,29.0
R1198,Z05,Z02,13.013129,80.169931,13.068834,80.22901,8.0,4,high,0.45,Open,0.06,32.0
R1199,Z05,Z04,13.058442,80.119815,12.867406,80.178225,8.0,3,medium,0.65,Open,0.08,20.0
R1200,Z01,Z04,13.160828,80.197208,12.909653,80.186383,8.0,3,high,0.45,Open,0.05,29.0
R1201,Z04,Z03,12.804088,80.191241,13.024906,80.246376,8.0,5,medium,0.45,Open,0.04,24.0
R1202,Z04,Z04,12.873824,80.12014,12.800782,80.185838,8.0,2,high,0.3,Open,0.1,24.0
R1203,Z02,Z02,13.103558,80.2082,13.087782,80.234596,3.99,2,medium,0.5,Open,0.1,10.0
R1204,Z04,Z05,12.849446,80.297604,13.046763,80.11623,8.0,2,high,0.8,Open,0.02,32.0
R1205,Z04,Z01,12.92456,80.1695,13.194883,80.239893,8.0,3,medium,0.3,Open,0.06,21.0
R1206,Z05,Z03,13.034166,80.209832,12.993764,80.252691,7.79,4,high,0.45,Open,0.07,28.0
R1207,Z05,Z05,12.982524,80.127711,12.994364,80.163601,4.82,2,high,0.8,Open,0.03,16.0
R1208,Z05,Z02,13.062244,80.117455,13.097173,80.239414,8.0,3,high,0.45,Open,0.12,32.0
R1209,Z01,Z04,13.148936,80.255732,12.869719,80.283277,8.0,4,medium,0.1,Open,0.02,23.0
R1210,Z02,Z04,13.063075,80.293194,12.945712,80.191529,8.0,2,high,0.8,Open,0.05,25.0
R1211,Z04,Z04,12.850446,80.128621,12.994957,80.201406,8.0,2,high,0.45,Open,0.01,28.0
R1212,Z04,Z03,12.872674,80.164163,12.966488,80.267471,8.0,2,high,0.45,Open,0.03,26.0
R1213,Z04,Z05,12.898973,80.124526,13.106466,80.155149,8.0,3,high,0.25,Flooded,0.48,40.0
R1214,Z01,Z04,13.147831,80.169862,12.942369,80.162074,8.0,1,low,0.65,Open,0.1,16.0
R1215,Z04,Z04,12.935345,80.232981,12.899405,80.273684,7.16,3,medium,0.75,Open,0.01,17.0
R1216,Z01,Z01,13.193955,80.193922,13.171261,80.192267,3.16,6,medium,0.45,Open,0.01,8.0
R1217,Z05,Z01,13.095613,80.101007,13.190167,80.115243,8.0,5,medium,0.1,Open,0.04,23.0
R1218,Z05,Z04,13.064537,80.113732,12.913429,80.231224,8.0,6,medium,0.45,Open,0.1,23.0
R1219,Z04,Z01,12.912718,80.27314,13.155419,80.169638,8.0,4,high,0.8,Open,0.09,29.0
R1220,Z02,Z04,13.066581,80.280339,12.831533,80.116534,8.0,4,low,0.45,Open,0.1,18.0
R1221,Z04,Z05,12.894547,80.239536,12.945861,80.117513,8.0,3,high,0.45,Open,0.08,28.0
R1222,Z05,Z05,13.019148,80.172093,13.032944,80.159342,2.5,3,high,1.0,Open,0.06,9.0
R1223,Z05,Z04,13.057374,80.206391,12.865384,80.159664,8.0,3,medium,0.45,Open,0.0,19.0
R1224,Z01,Z02,13.175849,80.24361,13.046575,80.244205,8.0,3,low,0.45,Open,0.04,16.0
R1225,Z05,Z04,13.106466,80.155149,12.898973,80.124526,8.0,4,medium,0.1,Open,0.03,19.0
R1226,Z01,Z01,13.195995,80.247978,13.195001,80.229505,2.34,1,low,0.45,Open,0.11,4.0
R1227,Z01,Z05,13.184485,80.191928,13.051843,80.101492,8.0,2,medium,0.1,Open,0.03,20.0
R1228,Z04,Z04,12.873977,80.170854,12.936386,80.241983,8.0,2,high,0.45,Open,0.1,30.0
R1229,Z05,Z01,13.119884,80.137942,13.135463,80.162444,3.77,1,medium,0.45,Open,0.08,9.0
R1230,Z04,Z04,12.91542,80.168664,12.938726,80.155003,3.66,2,medium,0.25,Open,0.05,8.0
R1231,Z04,Z02,12.876382,80.267796,13.11454,80.20678,8.0,2,medium,1.0,Open,0.1,18.0
R1232,Z04,Z03,12.80225,80.246583,13.037015,80.284166,8.0,3,medium,0.45,Open,0.11,20.0
R1233,Z04,Z04,12.924645,80.211452,12.874726,80.246613,8.0,6,low,0.45,Open,0.03,14.0
R1234,Z02,Z01,13.108131,80.205146,13.138862,80.274587,8.0,3,medium,0.45,Open,0.01,21.0
R1235,Z01,Z01,13.181774,80.280868,13.135463,80.162444,8.0,3,low,0.65,Open,0.05,19.0
R1236,Z04,Z05,12.829566,80.202482,13.051843,80.101492,8.0,4,low,0.25,Open,0.03,15.0
R1237,Z05,Z05,13.086777,80.163297,13.04818,80.137772,6.25,2,high,0.3,Open,0.07,19.0
R1238,Z04,Z04,12.911426,80.245373,12.866107,80.143929,8.0,2,high,0.8,Open,0.05,28.0
R1239,Z05,Z04,13.109903,80.151201,12.871614,80.109634,8.0,1,medium,0.45,Open,0.02,22.0
R1240,Z04,Z01,12.896466,80.275273,13.196432,80.163663,8.0,3,high,0.25,Open,0.08,25.0
R1241,Z04,Z05,12.866139,80.12884,13.052522,80.14345,8.0,6,medium,0.1,Open,0.1,18.0
R1242,Z04,Z04,12.874726,80.246613,12.850924,80.133031,8.0,4,high,0.45,Open,0.05,27.0
R1243,Z05,Z02,13.062244,80.117455,13.067617,80.271861,8.0,3,low,0.1,Open,0.12,15.0
R1244,Z04,Z04,12.828512,80.133987,12.838996,80.122011,2.1,2,medium,0.25,Open,0.03,6.0
R1245,Z04,Z02,12.934501,80.248979,13.111716,80.222097,8.0,3,medium,0.1,Open,0.05,18.0
R1246,Z01,Z01,13.16312,80.183735,13.121918,80.212704,6.79,1,medium,0.65,Open,0.07,16.0
R1247,Z04,Z05,12.850446,80.128621,13.06505,80.182482,8.0,1,high,0.45,Open,0.09,28.0
R1248,Z04,Z04,12.915258,80.278309,12.846897,80.212079,8.0,4,low,0.6,Open,0.06,18.0
R1249,Z05,Z04,13.081496,80.105161,12.851676,80.255975,8.0,3,low,0.1,Open,0.03,17.0
R1250,Z04,Z04,12.891806,80.187451,12.875182,80.149177,5.35,5,high,0.25,Open,0.06,18.0
R1251,Z04,Z01,12.804088,80.191241,13.183409,80.257544,8.0,4,low,0.45,Open,0.04,18.0
R1252,Z03,Z04,12.944866,80.29704,12.804397,80.225323,8.0,2,high,0.1,Blocked,1.03,
